Frame,middle,rear,left_front,left_hind,head,right_hind,right_front
462.0,"(22.00, 2198.00)","(18.00, 2144.00)","(-35.00, 2202.00)","(-56.00, 2160.00)","(10.00, 2244.00)","(48.00, 2086.00)","(49.00, 2266.00)"
462.25,"(20.25, 2199.00)","(17.00, 2145.50)","(-34.75, 2204.00)","(-56.00, 2164.50)","(8.75, 2245.50)","(48.50, 2087.50)","(50.25, 2268.50)"
462.5,"(18.50, 2200.00)","(16.00, 2147.00)","(-34.50, 2206.00)","(-56.00, 2169.00)","(7.50, 2247.00)","(49.00, 2089.00)","(51.50, 2271.00)"
462.75,"(16.75, 2201.00)","(15.00, 2148.50)","(-34.25, 2208.00)","(-56.00, 2173.50)","(6.25, 2248.50)","(49.50, 2090.50)","(52.75, 2273.50)"
463.0,"(15.00, 2202.00)","(14.00, 2150.00)","(-34.00, 2210.00)","(-56.00, 2178.00)","(5.00, 2250.00)","(50.00, 2092.00)","(54.00, 2276.00)"
463.25,"(15.25, 2204.00)","(13.75, 2151.50)","(-35.00, 2210.00)","(-54.50, 2179.50)","(5.00, 2251.50)","(50.00, 2094.00)","(55.00, 2277.00)"
463.5,"(15.50, 2206.00)","(13.50, 2153.00)","(-36.00, 2210.00)","(-53.00, 2181.00)","(5.00, 2253.00)","(50.00, 2096.00)","(56.00, 2278.00)"
463.75,"(15.75, 2208.00)","(13.25, 2154.50)","(-37.00, 2210.00)","(-51.50, 2182.50)","(5.00, 2254.50)","(50.00, 2098.00)","(57.00, 2279.00)"
464.0,"(16.00, 2210.00)","(13.00, 2156.00)","(-38.00, 2210.00)","(-50.00, 2184.00)","(5.00, 2256.00)","(50.00, 2100.00)","(58.00, 2280.00)"
464.25,"(17.00, 2211.50)","(14.75, 2157.50)","(-36.25, 2211.25)","(-50.00, 2185.00)","(5.25, 2258.00)","(51.50, 2101.00)","(58.00, 2280.50)"
464.5,"(18.00, 2213.00)","(16.50, 2159.00)","(-34.50, 2212.50)","(-50.00, 2186.00)","(5.50, 2260.00)","(53.00, 2102.00)","(58.00, 2281.00)"
464.75,"(19.00, 2214.50)","(18.25, 2160.50)","(-32.75, 2213.75)","(-50.00, 2187.00)","(5.75, 2262.00)","(54.50, 2103.00)","(58.00, 2281.50)"
465.0,"(20.00, 2216.00)","(20.00, 2162.00)","(-31.00, 2215.00)","(-50.00, 2188.00)","(6.00, 2264.00)","(56.00, 2104.00)","(58.00, 2282.00)"
465.25,"(18.00, 2218.00)","(19.50, 2162.00)","(-30.75, 2216.25)","(-49.00, 2188.00)","(4.50, 2265.50)","(54.25, 2106.75)","(58.00, 2282.00)"
465.5,"(16.00, 2220.00)","(19.00, 2162.00)","(-30.50, 2217.50)","(-48.00, 2188.00)","(3.00, 2267.00)","(52.50, 2109.50)","(58.00, 2282.00)"
465.75,"(14.00, 2222.00)","(18.50, 2162.00)","(-30.25, 2218.75)","(-47.00, 2188.00)","(1.50, 2268.50)","(50.75, 2112.25)","(58.00, 2282.00)"
466.0,"(12.00, 2224.00)","(18.00, 2162.00)","(-30.00, 2220.00)","(-46.00, 2188.00)","(0.00, 2270.00)","(49.00, 2115.00)","(58.00, 2282.00)"
466.25,"(11.50, 2225.25)","(17.75, 2164.75)","(-31.00, 2220.00)","(-45.00, 2188.00)","(1.00, 2272.00)","(49.00, 2115.62)","(58.50, 2282.50)"
466.5,"(11.00, 2226.50)","(17.50, 2167.50)","(-32.00, 2220.00)","(-44.00, 2188.00)","(2.00, 2274.00)","(49.00, 2116.25)","(59.00, 2283.00)"
466.75,"(10.50, 2227.75)","(17.25, 2170.25)","(-33.00, 2220.00)","(-43.00, 2188.00)","(3.00, 2276.00)","(49.00, 2116.88)","(59.50, 2283.50)"
467.0,"(10.00, 2229.00)","(17.00, 2173.00)","(-34.00, 2220.00)","(-42.00, 2188.00)","(4.00, 2278.00)","(49.00, 2117.50)","(60.00, 2284.00)"
467.25,"(10.00, 2229.00)","(17.00, 2173.00)","(-34.00, 2220.00)","(-42.00, 2188.00)","(4.00, 2278.00)","(48.25, 2119.12)","(60.00, 2284.00)"
467.5,"(10.00, 2229.00)","(17.00, 2173.00)","(-34.00, 2220.00)","(-42.00, 2188.00)","(4.00, 2278.00)","(47.50, 2120.75)","(60.00, 2284.00)"
467.75,"(10.00, 2229.00)","(17.00, 2173.00)","(-34.00, 2220.00)","(-42.00, 2188.00)","(4.00, 2278.00)","(46.75, 2122.38)","(60.00, 2284.00)"
468.0,"(10.00, 2229.00)","(17.00, 2173.00)","(-34.00, 2220.00)","(-42.00, 2188.00)","(4.00, 2278.00)","(46.00, 2124.00)","(60.00, 2284.00)"
468.25,"(11.00, 2230.25)","(18.25, 2174.25)","(-33.00, 2221.50)","(-41.50, 2188.00)","(4.25, 2278.75)","(46.25, 2127.50)","(60.00, 2284.00)"
468.5,"(12.00, 2231.50)","(19.50, 2175.50)","(-32.00, 2223.00)","(-41.00, 2188.00)","(4.50, 2279.50)","(46.50, 2131.00)","(60.00, 2284.00)"
468.75,"(13.00, 2232.75)","(20.75, 2176.75)","(-31.00, 2224.50)","(-40.50, 2188.00)","(4.75, 2280.25)","(46.75, 2134.50)","(60.00, 2284.00)"
469.0,"(14.00, 2234.00)","(22.00, 2178.00)","(-30.00, 2226.00)","(-40.00, 2188.00)","(5.00, 2281.00)","(47.00, 2138.00)","(60.00, 2284.00)"
469.25,"(14.00, 2234.00)","(22.00, 2178.00)","(-30.00, 2226.00)","(-40.00, 2188.00)","(5.00, 2281.00)","(47.00, 2138.00)","(59.50, 2284.00)"
469.5,"(14.00, 2234.00)","(22.00, 2178.00)","(-30.00, 2226.00)","(-40.00, 2188.00)","(5.00, 2281.00)","(47.00, 2138.00)","(59.00, 2284.00)"
469.75,"(14.00, 2234.00)","(22.00, 2178.00)","(-30.00, 2226.00)","(-40.00, 2188.00)","(5.00, 2281.00)","(47.00, 2138.00)","(58.50, 2284.00)"
470.0,"(14.00, 2234.00)","(22.00, 2178.00)","(-30.00, 2226.00)","(-40.00, 2188.00)","(5.00, 2281.00)","(47.00, 2138.00)","(58.00, 2284.00)"
470.25,"(13.25, 2236.25)","(21.25, 2179.75)","(-31.00, 2229.00)","(-39.50, 2188.00)","(4.75, 2282.50)","(47.00, 2140.00)","(57.00, 2284.00)"
470.5,"(12.50, 2238.50)","(20.50, 2181.50)","(-32.00, 2232.00)","(-39.00, 2188.00)","(4.50, 2284.00)","(47.00, 2142.00)","(56.00, 2284.00)"
470.75,"(11.75, 2240.75)","(19.75, 2183.25)","(-33.00, 2235.00)","(-38.50, 2188.00)","(4.25, 2285.50)","(47.00, 2144.00)","(55.00, 2284.00)"
471.0,"(11.00, 2243.00)","(19.00, 2185.00)","(-34.00, 2238.00)","(-38.00, 2188.00)","(4.00, 2287.00)","(47.00, 2146.00)","(54.00, 2284.00)"
471.25,"(10.25, 2243.75)","(18.25, 2186.75)","(-35.50, 2241.75)","(-38.25, 2188.00)","(2.00, 2288.25)","(47.79, 2148.83)","(53.25, 2284.00)"
471.5,"(9.50, 2244.50)","(17.50, 2188.50)","(-37.00, 2245.50)","(-38.50, 2188.00)","(0.00, 2289.50)","(48.59, 2151.66)","(52.50, 2284.00)"
471.75,"(8.75, 2245.25)","(16.75, 2190.25)","(-38.50, 2249.25)","(-38.75, 2188.00)","(-2.00, 2290.75)","(49.38, 2154.50)","(51.75, 2284.00)"
472.0,"(8.00, 2246.00)","(16.00, 2192.00)","(-40.00, 2253.00)","(-39.00, 2188.00)","(-4.00, 2292.00)","(50.17, 2157.33)","(51.00, 2284.00)"
472.25,"(9.00, 2247.50)","(16.50, 2193.17)","(-41.50, 2256.00)","(-38.75, 2188.00)","(-4.00, 2293.00)","(51.13, 2160.00)","(50.25, 2284.00)"
472.5,"(10.00, 2249.00)","(17.00, 2194.34)","(-43.00, 2259.00)","(-38.50, 2188.00)","(-4.00, 2294.00)","(52.09, 2162.66)","(49.50, 2284.00)"
472.75,"(11.00, 2250.50)","(17.50, 2195.50)","(-44.50, 2262.00)","(-38.25, 2188.00)","(-4.00, 2295.00)","(53.04, 2165.33)","(48.75, 2284.00)"
473.0,"(12.00, 2252.00)","(18.00, 2196.67)","(-46.00, 2265.00)","(-38.00, 2188.00)","(-4.00, 2296.00)","(54.00, 2168.00)","(48.00, 2284.00)"
473.25,"(12.00, 2252.00)","(18.50, 2197.84)","(-46.00, 2265.00)","(-37.50, 2188.00)","(-4.00, 2296.00)","(54.00, 2168.00)","(48.00, 2284.00)"
473.5,"(12.00, 2252.00)","(19.00, 2199.00)","(-46.00, 2265.00)","(-37.00, 2188.00)","(-4.00, 2296.00)","(54.00, 2168.00)","(48.00, 2284.00)"
473.75,"(12.00, 2252.00)","(19.50, 2200.16)","(-46.00, 2265.00)","(-36.50, 2188.00)","(-4.00, 2296.00)","(54.00, 2168.00)","(48.00, 2284.00)"
474.0,"(12.00, 2252.00)","(20.00, 2201.33)","(-46.00, 2265.00)","(-36.00, 2188.00)","(-4.00, 2296.00)","(54.00, 2168.00)","(48.00, 2284.00)"
474.25,"(11.50, 2253.50)","(20.50, 2202.50)","(-46.00, 2267.25)","(-37.00, 2187.50)","(-3.00, 2297.50)","(54.05, 2172.85)","(47.00, 2284.00)"
474.5,"(11.00, 2255.00)","(21.00, 2203.66)","(-46.00, 2269.50)","(-38.00, 2187.00)","(-2.00, 2299.00)","(54.09, 2177.69)","(46.00, 2284.00)"
474.75,"(10.50, 2256.50)","(21.50, 2204.83)","(-46.00, 2271.75)","(-39.00, 2186.50)","(-1.00, 2300.50)","(54.14, 2182.54)","(45.00, 2284.00)"
475.0,"(10.00, 2258.00)","(22.00, 2206.00)","(-46.00, 2274.00)","(-40.00, 2186.00)","(0.00, 2302.00)","(54.19, 2187.39)","(44.00, 2284.00)"
475.25,"(7.50, 2259.50)","(21.50, 2207.50)","(-47.12, 2278.38)","(-39.50, 2186.00)","(1.50, 2304.00)","(54.64, 2195.54)","(44.50, 2283.00)"
475.5,"(5.00, 2261.00)","(21.00, 2209.00)","(-48.25, 2282.75)","(-39.00, 2186.00)","(3.00, 2306.00)","(55.09, 2203.69)","(45.00, 2282.00)"
475.75,"(2.50, 2262.50)","(20.50, 2210.50)","(-49.38, 2287.12)","(-38.50, 2186.00)","(4.50, 2308.00)","(55.55, 2211.85)","(45.50, 2281.00)"
476.0,"(0.00, 2264.00)","(20.00, 2212.00)","(-50.50, 2291.50)","(-38.00, 2186.00)","(6.00, 2310.00)","(56.00, 2220.00)","(46.00, 2280.00)"
476.25,"(0.00, 2266.00)","(19.25, 2214.50)","(-52.38, 2297.12)","(-37.50, 2186.25)","(6.00, 2311.50)","(57.50, 2216.00)","(45.00, 2279.50)"
476.5,"(0.00, 2268.00)","(18.50, 2217.00)","(-54.25, 2302.75)","(-37.00, 2186.50)","(6.00, 2313.00)","(59.00, 2212.00)","(44.00, 2279.00)"
476.75,"(0.00, 2270.00)","(17.75, 2219.50)","(-56.12, 2308.38)","(-36.50, 2186.75)","(6.00, 2314.50)","(60.50, 2208.00)","(43.00, 2278.50)"
477.0,"(0.00, 2272.00)","(17.00, 2222.00)","(-58.00, 2314.00)","(-36.00, 2187.00)","(6.00, 2316.00)","(62.00, 2204.00)","(42.00, 2278.00)"
477.25,"(-0.50, 2273.75)","(17.25, 2223.50)","(-56.19, 2315.39)","(-37.00, 2186.75)","(5.50, 2317.50)","(62.25, 2208.50)","(41.50, 2278.00)"
477.5,"(-1.00, 2275.50)","(17.50, 2225.00)","(-54.38, 2316.79)","(-38.00, 2186.50)","(5.00, 2319.00)","(62.50, 2213.00)","(41.00, 2278.00)"
477.75,"(-1.50, 2277.25)","(17.75, 2226.50)","(-52.56, 2318.18)","(-39.00, 2186.25)","(4.50, 2320.50)","(62.75, 2217.50)","(40.50, 2278.00)"
478.0,"(-2.00, 2279.00)","(18.00, 2228.00)","(-50.75, 2319.58)","(-40.00, 2186.00)","(4.00, 2322.00)","(63.00, 2222.00)","(40.00, 2278.00)"
478.25,"(-1.75, 2281.00)","(17.25, 2230.75)","(-50.06, 2327.68)","(-39.50, 2187.00)","(4.50, 2323.50)","(64.75, 2225.00)","(38.50, 2277.50)"
478.5,"(-1.50, 2283.00)","(16.50, 2233.50)","(-49.38, 2335.79)","(-39.00, 2188.00)","(5.00, 2325.00)","(66.50, 2228.00)","(37.00, 2277.00)"
478.75,"(-1.25, 2285.00)","(15.75, 2236.25)","(-48.69, 2343.89)","(-38.50, 2189.00)","(5.50, 2326.50)","(68.25, 2231.00)","(35.50, 2276.50)"
479.0,"(-1.00, 2287.00)","(15.00, 2239.00)","(-48.00, 2352.00)","(-38.00, 2190.00)","(6.00, 2328.00)","(70.00, 2234.00)","(34.00, 2276.00)"
479.25,"(-1.00, 2287.00)","(15.25, 2237.75)","(-48.00, 2352.00)","(-38.00, 2190.00)","(6.00, 2328.00)","(70.00, 2234.00)","(34.00, 2276.00)"
479.5,"(-1.00, 2287.00)","(15.50, 2236.50)","(-48.00, 2352.00)","(-38.00, 2190.00)","(6.00, 2328.00)","(70.00, 2234.00)","(34.00, 2276.00)"
479.75,"(-1.00, 2287.00)","(15.75, 2235.25)","(-48.00, 2352.00)","(-38.00, 2190.00)","(6.00, 2328.00)","(70.00, 2234.00)","(34.00, 2276.00)"
480.0,"(-1.00, 2287.00)","(16.00, 2234.00)","(-48.00, 2352.00)","(-38.00, 2190.00)","(6.00, 2328.00)","(70.00, 2234.00)","(34.00, 2276.00)"
480.25,"(-1.25, 2287.75)","(16.00, 2236.00)","(-48.00, 2354.50)","(-38.50, 2190.00)","(6.00, 2329.00)","(72.00, 2237.50)","(32.25, 2276.00)"
480.5,"(-1.50, 2288.50)","(16.00, 2238.00)","(-48.00, 2357.00)","(-39.00, 2190.00)","(6.00, 2330.00)","(74.00, 2241.00)","(30.50, 2276.00)"
480.75,"(-1.75, 2289.25)","(16.00, 2240.00)","(-48.00, 2359.50)","(-39.50, 2190.00)","(6.00, 2331.00)","(76.00, 2244.50)","(28.75, 2276.00)"
481.0,"(-2.00, 2290.00)","(16.00, 2242.00)","(-48.00, 2362.00)","(-40.00, 2190.00)","(6.00, 2332.00)","(78.00, 2248.00)","(27.00, 2276.00)"
481.25,"(-2.50, 2291.25)","(15.00, 2241.50)","(-46.25, 2364.50)","(-39.00, 2191.00)","(6.50, 2333.50)","(74.71, 2249.33)","(26.75, 2277.75)"
481.5,"(-3.00, 2292.50)","(14.00, 2241.00)","(-44.50, 2367.00)","(-38.00, 2192.00)","(7.00, 2335.00)","(71.41, 2250.66)","(26.50, 2279.50)"
481.75,"(-3.50, 2293.75)","(13.00, 2240.50)","(-42.75, 2369.50)","(-37.00, 2193.00)","(7.50, 2336.50)","(68.12, 2252.00)","(26.25, 2281.25)"
482.0,"(-4.00, 2295.00)","(12.00, 2240.00)","(-41.00, 2372.00)","(-36.00, 2194.00)","(8.00, 2338.00)","(64.83, 2253.33)","(26.00, 2283.00)"
482.25,"(-2.50, 2296.75)","(11.25, 2241.25)","(-39.75, 2376.00)","(-36.00, 2195.50)","(8.50, 2340.50)","(63.62, 2257.50)","(30.75, 2284.50)"
482.5,"(-1.00, 2298.50)","(10.50, 2242.50)","(-38.50, 2380.00)","(-36.00, 2197.00)","(9.00, 2343.00)","(62.41, 2261.66)","(35.50, 2286.00)"
482.75,"(0.50, 2300.25)","(9.75, 2243.75)","(-37.25, 2384.00)","(-36.00, 2198.50)","(9.50, 2345.50)","(61.21, 2265.83)","(40.25, 2287.50)"
483.0,"(2.00, 2302.00)","(9.00, 2245.00)","(-36.00, 2388.00)","(-36.00, 2200.00)","(10.00, 2348.00)","(60.00, 2270.00)","(45.00, 2289.00)"
483.25,"(1.00, 2303.00)","(8.25, 2246.25)","(-36.00, 2388.25)","(-35.25, 2202.00)","(10.50, 2349.00)","(60.00, 2270.00)","(45.25, 2289.25)"
483.5,"(0.00, 2304.00)","(7.50, 2247.50)","(-36.00, 2388.50)","(-34.50, 2204.00)","(11.00, 2350.00)","(60.00, 2270.00)","(45.50, 2289.50)"
483.75,"(-1.00, 2305.00)","(6.75, 2248.75)","(-36.00, 2388.75)","(-33.75, 2206.00)","(11.50, 2351.00)","(60.00, 2270.00)","(45.75, 2289.75)"
484.0,"(-2.00, 2306.00)","(6.00, 2250.00)","(-36.00, 2389.00)","(-33.00, 2208.00)","(12.00, 2352.00)","(60.00, 2270.00)","(46.00, 2290.00)"
484.25,"(-1.50, 2308.50)","(5.00, 2252.00)","(-37.00, 2388.75)","(-32.75, 2209.00)","(13.75, 2354.50)","(58.50, 2270.00)","(45.25, 2292.50)"
484.5,"(-1.00, 2311.00)","(4.00, 2254.00)","(-38.00, 2388.50)","(-32.50, 2210.00)","(15.50, 2357.00)","(57.00, 2270.00)","(44.50, 2295.00)"
484.75,"(-0.50, 2313.50)","(3.00, 2256.00)","(-39.00, 2388.25)","(-32.25, 2211.00)","(17.25, 2359.50)","(55.50, 2270.00)","(43.75, 2297.50)"
485.0,"(0.00, 2316.00)","(2.00, 2258.00)","(-40.00, 2388.00)","(-32.00, 2212.00)","(19.00, 2362.00)","(54.00, 2270.00)","(43.00, 2300.00)"
485.25,"(1.50, 2317.25)","(3.50, 2261.00)","(-40.00, 2388.00)","(-30.75, 2214.00)","(17.75, 2363.00)","(52.75, 2271.08)","(43.00, 2301.50)"
485.5,"(3.00, 2318.50)","(5.00, 2264.00)","(-40.00, 2388.00)","(-29.50, 2216.00)","(16.50, 2364.00)","(51.50, 2272.16)","(43.00, 2303.00)"
485.75,"(4.50, 2319.75)","(6.50, 2267.00)","(-40.00, 2388.00)","(-28.25, 2218.00)","(15.25, 2365.00)","(50.25, 2273.25)","(43.00, 2304.50)"
486.0,"(6.00, 2321.00)","(8.00, 2270.00)","(-40.00, 2388.00)","(-27.00, 2220.00)","(14.00, 2366.00)","(49.00, 2274.33)","(43.00, 2306.00)"
486.25,"(6.00, 2321.00)","(8.00, 2270.00)","(-40.00, 2388.00)","(-27.00, 2220.00)","(14.00, 2366.00)","(45.25, 2275.75)","(43.00, 2306.00)"
486.5,"(6.00, 2321.00)","(8.00, 2270.00)","(-40.00, 2388.00)","(-27.00, 2220.00)","(14.00, 2366.00)","(41.50, 2277.16)","(43.00, 2306.00)"
486.75,"(6.00, 2321.00)","(8.00, 2270.00)","(-40.00, 2388.00)","(-27.00, 2220.00)","(14.00, 2366.00)","(37.75, 2278.58)","(43.00, 2306.00)"
487.0,"(6.00, 2321.00)","(8.00, 2270.00)","(-40.00, 2388.00)","(-27.00, 2220.00)","(14.00, 2366.00)","(34.00, 2280.00)","(43.00, 2306.00)"
487.25,"(5.75, 2321.75)","(7.38, 2270.75)","(-38.50, 2388.25)","(-27.75, 2221.00)","(14.00, 2367.00)","(38.50, 2279.00)","(43.25, 2306.50)"
487.5,"(5.50, 2322.50)","(6.75, 2271.50)","(-37.00, 2388.50)","(-28.50, 2222.00)","(14.00, 2368.00)","(43.00, 2278.00)","(43.50, 2307.00)"
487.75,"(5.25, 2323.25)","(6.12, 2272.25)","(-35.50, 2388.75)","(-29.25, 2223.00)","(14.00, 2369.00)","(47.50, 2277.00)","(43.75, 2307.50)"
488.0,"(5.00, 2324.00)","(5.50, 2273.00)","(-34.00, 2389.00)","(-30.00, 2224.00)","(14.00, 2370.00)","(52.00, 2276.00)","(44.00, 2308.00)"
488.25,"(7.00, 2325.50)","(4.88, 2273.75)","(-34.00, 2389.00)","(-31.00, 2226.00)","(14.75, 2372.00)","(52.25, 2275.50)","(43.75, 2309.50)"
488.5,"(9.00, 2327.00)","(4.25, 2274.50)","(-34.00, 2389.00)","(-32.00, 2228.00)","(15.50, 2374.00)","(52.50, 2275.00)","(43.50, 2311.00)"
488.75,"(11.00, 2328.50)","(3.62, 2275.25)","(-34.00, 2389.00)","(-33.00, 2230.00)","(16.25, 2376.00)","(52.75, 2274.50)","(43.25, 2312.50)"
489.0,"(13.00, 2330.00)","(3.00, 2276.00)","(-34.00, 2389.00)","(-34.00, 2232.00)","(17.00, 2378.00)","(53.00, 2274.00)","(43.00, 2314.00)"
489.25,"(13.25, 2331.25)","(3.25, 2278.00)","(-35.00, 2388.75)","(-34.00, 2234.50)","(18.00, 2379.25)","(52.75, 2273.75)","(44.75, 2318.96)"
489.5,"(13.50, 2332.50)","(3.50, 2280.00)","(-36.00, 2388.50)","(-34.00, 2237.00)","(19.00, 2380.50)","(52.50, 2273.50)","(46.50, 2323.91)"
489.75,"(13.75, 2333.75)","(3.75, 2282.00)","(-37.00, 2388.25)","(-34.00, 2239.50)","(20.00, 2381.75)","(52.25, 2273.25)","(48.25, 2328.87)"
490.0,"(14.00, 2335.00)","(4.00, 2284.00)","(-38.00, 2388.00)","(-34.00, 2242.00)","(21.00, 2383.00)","(52.00, 2273.00)","(50.00, 2333.83)"
490.25,"(14.00, 2336.50)","(4.25, 2285.50)","(-38.00, 2388.50)","(-35.00, 2245.00)","(19.25, 2385.25)","(52.50, 2272.00)","(52.50, 2340.12)"
490.5,"(14.00, 2338.00)","(4.50, 2287.00)","(-38.00, 2389.00)","(-36.00, 2248.00)","(17.50, 2387.50)","(53.00, 2271.00)","(55.00, 2346.41)"
490.75,"(14.00, 2339.50)","(4.75, 2288.50)","(-38.00, 2389.50)","(-37.00, 2251.00)","(15.75, 2389.75)","(53.50, 2270.00)","(57.50, 2352.71)"
491.0,"(14.00, 2341.00)","(5.00, 2290.00)","(-38.00, 2390.00)","(-38.00, 2254.00)","(14.00, 2392.00)","(54.00, 2269.00)","(60.00, 2359.00)"
491.25,"(14.50, 2342.75)","(6.75, 2292.00)","(-38.00, 2390.00)","(-39.00, 2256.33)","(14.75, 2394.00)","(53.50, 2269.25)","(60.00, 2362.25)"
491.5,"(15.00, 2344.50)","(8.50, 2294.00)","(-38.00, 2390.00)","(-40.00, 2258.66)","(15.50, 2396.00)","(53.00, 2269.50)","(60.00, 2365.50)"
491.75,"(15.50, 2346.25)","(10.25, 2296.00)","(-38.00, 2390.00)","(-41.00, 2261.00)","(16.25, 2398.00)","(52.50, 2269.75)","(60.00, 2368.75)"
492.0,"(16.00, 2348.00)","(12.00, 2298.00)","(-38.00, 2390.00)","(-42.00, 2263.33)","(17.00, 2400.00)","(52.00, 2270.00)","(60.00, 2372.00)"
492.25,"(16.00, 2348.00)","(12.00, 2298.00)","(-38.00, 2390.00)","(-43.00, 2267.00)","(17.00, 2400.00)","(52.00, 2270.00)","(60.00, 2372.00)"
492.5,"(16.00, 2348.00)","(12.00, 2298.00)","(-38.00, 2390.00)","(-44.00, 2270.66)","(17.00, 2400.00)","(52.00, 2270.00)","(60.00, 2372.00)"
492.75,"(16.00, 2348.00)","(12.00, 2298.00)","(-38.00, 2390.00)","(-45.00, 2274.33)","(17.00, 2400.00)","(52.00, 2270.00)","(60.00, 2372.00)"
493.0,"(16.00, 2348.00)","(12.00, 2298.00)","(-38.00, 2390.00)","(-46.00, 2278.00)","(17.00, 2400.00)","(52.00, 2270.00)","(60.00, 2372.00)"
493.25,"(16.50, 2351.00)","(12.00, 2298.50)","(-38.00, 2390.00)","(-48.00, 2282.50)","(16.00, 2401.00)","(51.00, 2270.50)","(62.50, 2376.00)"
493.5,"(17.00, 2354.00)","(12.00, 2299.00)","(-38.00, 2390.00)","(-50.00, 2287.00)","(15.00, 2402.00)","(50.00, 2271.00)","(65.00, 2380.00)"
493.75,"(17.50, 2357.00)","(12.00, 2299.50)","(-38.00, 2390.00)","(-52.00, 2291.50)","(14.00, 2403.00)","(49.00, 2271.50)","(67.50, 2384.00)"
494.0,"(18.00, 2360.00)","(12.00, 2300.00)","(-38.00, 2390.00)","(-54.00, 2296.00)","(13.00, 2404.00)","(48.00, 2272.00)","(70.00, 2388.00)"
494.25,"(18.50, 2361.50)","(12.00, 2300.50)","(-37.50, 2389.75)","(-53.00, 2299.50)","(12.75, 2405.50)","(49.00, 2272.50)","(70.00, 2393.00)"
494.5,"(19.00, 2363.00)","(12.00, 2301.00)","(-37.00, 2389.50)","(-52.00, 2303.00)","(12.50, 2407.00)","(50.00, 2273.00)","(70.00, 2398.00)"
494.75,"(19.50, 2364.50)","(12.00, 2301.50)","(-36.50, 2389.25)","(-51.00, 2306.50)","(12.25, 2408.50)","(51.00, 2273.50)","(70.00, 2403.00)"
495.0,"(20.00, 2366.00)","(12.00, 2302.00)","(-36.00, 2389.00)","(-50.00, 2310.00)","(12.00, 2410.00)","(52.00, 2274.00)","(70.00, 2408.00)"
495.25,"(19.75, 2368.00)","(11.75, 2306.00)","(-35.50, 2389.00)","(-51.50, 2313.50)","(12.25, 2412.50)","(52.00, 2273.75)","(69.50, 2412.25)"
495.5,"(19.50, 2370.00)","(11.50, 2310.00)","(-35.00, 2389.00)","(-53.00, 2317.00)","(12.50, 2415.00)","(52.00, 2273.50)","(69.00, 2416.50)"
495.75,"(19.25, 2372.00)","(11.25, 2314.00)","(-34.50, 2389.00)","(-54.50, 2320.50)","(12.75, 2417.50)","(52.00, 2273.25)","(68.50, 2420.75)"
496.0,"(19.00, 2374.00)","(11.00, 2318.00)","(-34.00, 2389.00)","(-56.00, 2324.00)","(13.00, 2420.00)","(52.00, 2273.00)","(68.00, 2425.00)"
496.25,"(19.00, 2375.50)","(11.88, 2319.75)","(-34.75, 2389.00)","(-55.00, 2327.00)","(11.75, 2421.00)","(51.00, 2273.25)","(66.67, 2426.12)"
496.5,"(19.00, 2377.00)","(12.75, 2321.50)","(-35.50, 2389.00)","(-54.00, 2330.00)","(10.50, 2422.00)","(50.00, 2273.50)","(65.34, 2427.25)"
496.75,"(19.00, 2378.50)","(13.62, 2323.25)","(-36.25, 2389.00)","(-53.00, 2333.00)","(9.25, 2423.00)","(49.00, 2273.75)","(64.00, 2428.38)"
497.0,"(19.00, 2380.00)","(14.50, 2325.00)","(-37.00, 2389.00)","(-52.00, 2336.00)","(8.00, 2424.00)","(48.00, 2274.00)","(62.67, 2429.50)"
497.25,"(19.00, 2382.00)","(15.38, 2326.75)","(-37.25, 2389.25)","(-53.00, 2339.00)","(8.00, 2426.00)","(48.00, 2274.50)","(60.50, 2436.12)"
497.5,"(19.00, 2384.00)","(16.25, 2328.50)","(-37.50, 2389.50)","(-54.00, 2342.00)","(8.00, 2428.00)","(48.00, 2275.00)","(58.34, 2442.75)"
497.75,"(19.00, 2386.00)","(17.12, 2330.25)","(-37.75, 2389.75)","(-55.00, 2345.00)","(8.00, 2430.00)","(48.00, 2275.50)","(56.17, 2449.38)"
498.0,"(19.00, 2388.00)","(18.00, 2332.00)","(-38.00, 2390.00)","(-56.00, 2348.00)","(8.00, 2432.00)","(48.00, 2276.00)","(54.00, 2456.00)"
498.25,"(19.00, 2388.00)","(18.00, 2332.00)","(-38.00, 2390.00)","(-56.00, 2348.00)","(8.00, 2432.00)","(48.00, 2276.00)","(54.00, 2456.00)"
498.5,"(19.00, 2388.00)","(18.00, 2332.00)","(-38.00, 2390.00)","(-56.00, 2348.00)","(8.00, 2432.00)","(48.00, 2276.00)","(54.00, 2456.00)"
498.75,"(19.00, 2388.00)","(18.00, 2332.00)","(-38.00, 2390.00)","(-56.00, 2348.00)","(8.00, 2432.00)","(48.00, 2276.00)","(54.00, 2456.00)"
499.0,"(19.00, 2388.00)","(18.00, 2332.00)","(-38.00, 2390.00)","(-56.00, 2348.00)","(8.00, 2432.00)","(48.00, 2276.00)","(54.00, 2456.00)"
499.25,"(18.75, 2389.00)","(16.50, 2333.50)","(-37.00, 2392.00)","(-55.29, 2350.50)","(8.25, 2434.00)","(48.50, 2277.50)","(54.00, 2458.00)"
499.5,"(18.50, 2390.00)","(15.00, 2335.00)","(-36.00, 2394.00)","(-54.59, 2353.00)","(8.50, 2436.00)","(49.00, 2279.00)","(54.00, 2460.00)"
